"INSTNM","unitid","cipcode","majornum","year","americanIndianTotal","asianTotal","blackTotal","hispanicTotal","whiteTotal","unknownTotal","nonresTotal","total","LONGITUD","LATITUDE","cip2Code","majorField"
"University of Miami",135726,45.1101,1,2003,0,0,1,1,1,0,0,3,"-80.276450","25.720406","45","social sciences"
"University of Miami",135726,50.0903,1,2003,0,0,0,0,0,0,1,1,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.0906,1,2003,0,0,0,1,1,0,0,2,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.0907,1,2003,0,0,0,1,0,0,0,1,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.0908,1,2003,0,0,0,0,1,0,0,1,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.091,1,2003,0,0,0,0,3,0,0,3,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,51.1601,1,2003,0,0,2,0,7,0,0,9,"-80.276450","25.720406","51","humanities"
"University of Miami",135726,51.2201,1,2003,0,0,0,0,0,0,1,1,"-80.276450","25.720406","51","humanities"
"University of Miami",135726,51.2308,1,2003,0,0,1,1,3,0,0,5,"-80.276450","25.720406","51","humanities"
"University of Miami",135726,52.0601,1,2003,0,1,0,0,0,0,0,1,"-80.276450","25.720406","52","social sciences"
"University of Miami",135726,54.0101,1,2003,0,0,0,0,2,0,0,2,"-80.276450","25.720406","54","humanities"
"Emory University",139658,5.0207,1,2003,0,0,0,0,7,1,0,8,"-84.325782","33.798836","5","humanities"
"Emory University",139658,13.0101,1,2003,0,0,2,0,0,0,0,2,"-84.325782","33.798836","13","social sciences"
"Emory University",139658,14.0501,1,2003,0,0,0,0,0,0,1,1,"-84.325782","33.798836","14","stem"
"Emory University",139658,16.0104,1,2003,0,0,0,0,2,0,0,2,"-84.325782","33.798836","16","humanities"
"Emory University",139658,16.0901,1,2003,0,0,0,0,2,0,2,4,"-84.325782","33.798836","16","humanities"
"Emory University",139658,16.0905,1,2003,0,0,0,1,1,1,0,3,"-84.325782","33.798836","16","humanities"
"Emory University",139658,23.0101,1,2003,0,0,0,0,8,0,0,8,"-84.325782","33.798836","23","humanities"
"Emory University",139658,24.0101,1,2003,0,0,0,0,4,0,0,4,"-84.325782","33.798836","24","humanities"
"Emory University",139658,26.1102,1,2003,0,0,0,0,0,1,3,4,"-84.325782","33.798836","26","stem"
"Emory University",139658,26.1309,1,2003,0,0,0,0,3,0,1,4,"-84.325782","33.798836","26","stem"
"Emory University",139658,26.9999,1,2003,0,2,2,0,35,0,9,48,"-84.325782","33.798836","26","stem"
"Emory University",139658,27.0101,1,2003,0,0,0,0,0,0,1,1,"-84.325782","33.798836","27","stem"
"Emory University",139658,38.0101,1,2003,0,0,0,0,9,0,0,9,"-84.325782","33.798836","38","humanities"
"Emory University",139658,38.0201,1,2003,0,1,1,0,14,0,0,16,"-84.325782","33.798836","38","humanities"
"Emory University",139658,40.0501,1,2003,0,0,0,0,3,0,5,8,"-84.325782","33.798836","40","stem"
"Emory University",139658,42.0101,1,2003,0,0,0,0,7,0,1,8,"-84.325782","33.798836","42","social sciences"
"Emory University",139658,45.0201,1,2003,0,0,0,0,1,0,0,1,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,45.0601,1,2003,0,0,0,0,2,0,1,3,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,45.1001,1,2003,0,0,0,0,5,0,0,5,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,45.1101,1,2003,0,0,1,2,0,0,0,3,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,50.0703,1,2003,0,0,0,0,3,0,0,3,"-84.325782","33.798836","50","humanities"
"Emory University",139658,51.1699,1,2003,0,0,0,0,1,0,0,1,"-84.325782","33.798836","51","humanities"
"Emory University",139658,54.0101,1,2003,0,0,0,0,7,0,1,8,"-84.325782","33.798836","54","humanities"
"University of Chicago",144050,11.0701,1,2003,0,0,0,0,1,0,0,1,"-87.601196","41.789170","11","stem"
"University of Chicago",144050,11.0701,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","11","stem"
"University of Chicago",144050,13.0101,1,2003,0,0,4,0,4,0,3,11,"-87.601196","41.789170","13","social sciences"
"University of Chicago",144050,13.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","13","social sciences"
"University of Chicago",144050,16.0102,1,2003,0,0,0,1,7,0,4,12,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0102,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0104,1,2003,0,0,0,0,1,0,0,1,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0104,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0399,1,2003,0,1,0,0,1,0,1,3,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0399,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.04,1,2003,0,0,0,0,1,0,1,2,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.04,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0501,1,2003,0,0,0,0,1,0,1,2,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0501,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.07,1,2003,0,0,0,0,2,0,1,3,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.07,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0999,1,2003,0,0,0,0,4,0,1,5,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0999,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1103,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1103,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1199,1,2003,0,0,0,0,3,0,0,3,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1199,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.12,1,2003,0,0,0,0,0,0,1,1,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.12,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1299,1,2003,0,0,0,0,1,0,0,1,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1299,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,22.0201,1,2003,0,0,0,0,0,0,2,2,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,22.0299,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,22.0299,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,23.0101,1,2003,0,1,0,0,8,0,3,12,"-87.601196","41.789170","23","humanities"
"University of Chicago",144050,23.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","23","humanities"
"University of Chicago",144050,24.0101,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","24","humanities"
"University of Chicago",144050,24.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","24","humanities"
"University of Chicago",144050,26.0205,1,2003,0,0,0,0,7,0,1,8,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0205,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0209,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0209,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0403,1,2003,0,0,0,0,2,0,0,2,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0403,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0404,1,2003,0,0,0,1,2,0,0,3,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0404,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0504,1,2003,0,0,0,0,1,0,0,1,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0504,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0507,1,2003,0,3,0,0,1,0,0,4,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0507,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0801,1,2003,0,1,0,0,2,0,0,3,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0801,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0802,1,2003,0,0,1,0,3,0,0,4,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0802,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0906,1,2003,0,1,0,0,4,0,0,5,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0906,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.091,1,2003,0,0,0,0,2,0,0,2,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.091,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0911,1,2003,0,1,0,0,0,0,1,2,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0911,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1001,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1001,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1301,1,2003,0,0,0,1,1,0,1,3,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1301,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1303,1,2003,0,0,0,0,4,0,1,5,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1303,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.9999,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.9999,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,27.0101,1,2003,0,0,0,0,6,0,2,8,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,27.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,27.0501,1,2003,0,0,0,0,0,0,2,2,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,27.0501,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,30.1901,1,2003,0,0,0,0,2,0,0,2,"-87.601196","41.789170","30","humanities"
"University of Chicago",144050,30.1901,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","30","humanities"
"University of Chicago",144050,30.2401,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","30","humanities"
"University of Chicago",144050,30.2401,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","30","humanities"
"University of Chicago",144050,30.9999,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","30","humanities"
"University of Chicago",144050,30.9999,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","30","humanities"
"University of Chicago",144050,38.0101,1,2003,0,0,0,0,6,0,1,7,"-87.601196","41.789170","38","humanities"
"University of Chicago",144050,38.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","38","humanities"
"University of Chicago",144050,39.0601,1,2003,0,0,1,1,14,0,0,16,"-87.601196","41.789170","39","humanities"
"University of Chicago",144050,40.0201,1,2003,0,0,0,0,2,0,0,2,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0201,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0501,1,2003,0,1,2,0,5,0,13,21,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0501,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0603,1,2003,0,0,0,0,2,0,0,2,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0603,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0801,1,2003,0,1,0,0,5,0,5,11,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,40.0801,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","40","stem"
"University of Chicago",144050,42.0101,1,2003,0,0,0,0,1,0,0,1,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0301,1,2003,0,0,0,0,1,0,0,1,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0301,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0601,1,2003,0,1,0,0,0,0,2,3,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0601,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0701,1,2003,0,0,0,0,2,0,1,3,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.0701,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.1101,1,2003,0,0,0,0,1,0,2,3,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.1101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.1601,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.1601,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.9999,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,42.9999,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","42","social sciences"
"University of Chicago",144050,44.0501,1,2003,0,0,0,0,0,0,1,1,"-87.601196","41.789170","44","humanities"
"University of Chicago",144050,44.0501,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","44","humanities"
"University of Chicago",144050,44.0701,1,2003,0,0,0,0,6,0,1,7,"-87.601196","41.789170","44","humanities"
"University of Chicago",144050,44.0701,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","44","humanities"
"University of Chicago",144050,45.0101,1,2003,0,0,0,0,6,0,0,6,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0201,1,2003,0,0,2,2,15,0,1,20,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0201,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0601,1,2003,0,0,0,0,6,0,21,27,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0601,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0701,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.0701,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.1001,1,2003,0,0,0,1,4,0,12,17,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.1001,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.1101,1,2003,0,2,1,2,8,0,6,19,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,45.1101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","45","social sciences"
"University of Chicago",144050,50.0601,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","50","humanities"
"University of Chicago",144050,50.0601,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","50","humanities"
"University of Chicago",144050,50.0703,1,2003,0,0,0,0,7,0,1,8,"-87.601196","41.789170","50","humanities"
"University of Chicago",144050,50.0703,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","50","humanities"
"University of Chicago",144050,50.0901,1,2003,0,1,0,0,6,0,2,9,"-87.601196","41.789170","50","humanities"
"University of Chicago",144050,50.0901,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","50","humanities"
"University of Chicago",144050,51.1401,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","51","humanities"
"University of Chicago",144050,51.1401,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","51","humanities"
"University of Chicago",144050,51.9999,1,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","51","humanities"
"University of Chicago",144050,51.9999,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","51","humanities"
"University of Chicago",144050,52.0101,1,2003,0,0,0,0,7,0,6,13,"-87.601196","41.789170","52","social sciences"
"University of Chicago",144050,52.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","52","social sciences"
"University of Chicago",144050,54.0101,1,2003,0,2,1,2,12,0,3,20,"-87.601196","41.789170","54","humanities"
"University of Chicago",144050,54.0101,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","54","humanities"
"University of Chicago",144050,54.0199,1,2003,0,0,0,0,2,0,0,2,"-87.601196","41.789170","54","humanities"
"University of Chicago",144050,54.0199,2,2003,0,0,0,0,0,0,0,0,"-87.601196","41.789170","54","humanities"
"Northwestern University",147767,9.0101,1,2003,1,0,0,0,1,2,2,6,"-87.673653","42.058377","9","social sciences"
"Northwestern University",147767,9.0101,2,2003,0,0,0,0,0,0,0,0,"-87.673653","42.058377","9","social sciences"
"Northwestern University",147767,9.0701,1,2003,0,0,0,0,0,0,0,0,"-87.673653","42.058377","9","social sciences"
"Northwestern University",147767,9.0701,2,2003,0,0,0,0,0,0,0,0,"-87.673653","42.058377","9","social sciences"
"Northwestern University",147767,11.0701,1,2003,0,0,0,0,2,1,2,5,"-87.673653","42.058377","11","stem"
"Northwestern University",147767,11.0701,2,2003,0,0,0,0,0,0,0,0,"-87.673653","42.058377","11","stem"
